Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,1994-11-04,22-112,MIA,@,UTA,L (-11),0,15:00,1,3,0.333,1,2,0.5,5,6,0.833,0,0,0,3,0,1,1,1,8,7.3,
2,2,1994-11-06,22-114,MIA,@,PHO,L (-12),0,18:00,1,4,0.25,0,0,,0,0,,0,3,3,3,2,0,0,1,2,4.2,
3,3,1994-11-08,22-116,MIA,@,GSW,L (-7),0,23:00,3,8,0.375,1,5,0.2,0,0,,0,1,1,8,0,0,1,3,7,6.3,
4,4,1994-11-12,22-120,MIA,,WSB,L (-10),0,13:00,0,2,0.0,0,1,0.0,0,0,,0,1,1,1,1,0,4,0,0,-3.4,
5,5,1994-11-15,22-123,MIA,,DAL,W (+13),0,24:00,3,5,0.6,1,1,1.0,4,4,1.0,2,2,4,4,1,0,1,1,11,13.1,
6,6,1994-11-16,22-124,MIA,@,PHI,L (-13),0,14:00,0,4,0.0,0,1,0.0,0,0,,1,1,2,2,0,0,2,3,0,-3.6,
7,7,1994-11-18,22-126,MIA,,BOS,L (-4),0,3:00,0,0,,0,0,,0,0,,0,0,0,0,1,0,2,0,0,-1.0,
8,8,1994-11-21,22-129,MIA,@,ORL,L (-35),0,9:00,1,1,1.0,0,0,,0,0,,0,0,0,1,0,0,0,0,2,2.4,
9,9,1994-11-25,22-133,MIA,@,DET,W (+14),0,6:00,1,1,1.0,1,1,1.0,0,0,,0,0,0,4,0,0,1,0,3,4.5,
10,10,1994-11-29,22-137,MIA,,SAC,L (-5),0,9:00,1,1,1.0,0,0,,0,0,,1,1,2,1,1,0,0,4,2,2.8,
11,11,1994-11-30,22-138,MIA,@,CHH,L (-18),0,20:00,3,5,0.6,0,1,0.0,1,1,1.0,2,3,5,6,2,0,1,0,7,12.2,
