Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
7,1,2008-11-09,24-329,HOU,@,LAL,L (-29),0,2:28,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
17,2,2008-11-29,24-349,HOU,,SAS,W (+19),0,1:42,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,2
28,3,2008-12-22,25-006,HOU,@,NJN,W (+23),0,2:12,1,2,0.5,0,0,,0,0,,0,0,0,1,0,0,0,0,2,1.7,-2
44,1,2010-01-25,26-040,HOU,,ATL,L (-7),0,2:17,0,1,0.0,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.0,6
47,2,2010-01-31,26-046,HOU,,PHO,L (-4),0,4:15,0,1,0.0,0,0,,0,0,,0,2,2,0,0,0,1,1,0,-1.5,2
48,3,2010-02-02,26-048,HOU,,GSW,W (+22),0,2:33,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,0
49,4,2010-02-05,26-051,HOU,@,MEM,W (+18),0,18:42,3,5,0.6,0,0,,1,2,0.5,6,6,12,1,1,1,0,4,7,11.1,16
50,5,2010-02-06,26-052,HOU,,PHI,L (-7),0,17:46,2,2,1.0,0,0,,0,0,,3,4,7,1,1,0,2,3,4,5.2,12
51,6,2010-02-09,26-055,HOU,@,MIA,L (-33),0,5:57,0,1,0.0,0,0,,0,0,,1,0,1,0,0,0,1,2,0,-1.8,-11
53,7,2010-02-17,26-063,HOU,@,MIL,W (+28),0,2:49,0,1,0.0,0,0,,0,0,,0,2,2,0,0,0,0,1,0,-0.5,-1
54,8,2010-02-20,26-066,SAC,@,LAC,L (-10),0,1:35,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,1,0,-1.1,-6
56,9,2010-02-23,26-069,SAC,,DET,L (-12),0,12:00,1,2,0.5,0,0,,1,4,0.25,2,1,3,0,1,0,0,1,3,3.1,13
57,10,2010-02-26,26-072,SAC,,UTA,W (+4),0,10:39,0,1,0.0,0,0,,0,0,,1,3,4,0,0,0,0,3,0,-0.3,-10
58,11,2010-02-28,26-074,SAC,,LAC,W (+5),0,4:18,0,0,,0,0,,1,2,0.5,0,2,2,0,0,0,0,0,1,1.2,4
59,12,2010-03-02,26-076,SAC,@,OKC,L (-6),0,7:04,2,2,1.0,0,0,,0,0,,1,1,2,0,0,0,0,0,4,4.4,6
60,13,2010-03-03,26-077,SAC,@,HOU,W (+3),0,13:42,1,1,1.0,0,0,,1,2,0.5,0,4,4,0,0,1,1,3,3,2.0,0
66,14,2010-03-14,26-088,SAC,,MIN,W (+14),0,2:44,0,3,0.0,0,0,,1,2,0.5,1,1,2,0,0,0,0,1,1,-0.9,-8
72,15,2010-03-26,26-100,SAC,@,BOS,L (-8),0,0:26,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
4,1,2010-11-03,26-322,TOR,@,UTA,L (-17),0,9:27,2,2,1.0,0,0,,0,0,,1,2,3,0,0,0,0,4,4,3.1,5
6,2,2010-11-06,26-325,TOR,@,POR,L (-13),0,3:54,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,1,0,0.2,10
9,3,2010-11-12,26-331,TOR,@,ORL,W (+4),0,7:18,0,1,0.0,0,0,,0,2,0.0,1,1,2,0,0,0,2,2,0,-3.3,2
10,4,2010-11-13,26-332,TOR,@,MIA,L (-9),0,15:54,1,1,1.0,0,0,,0,0,,4,7,11,0,3,0,0,5,2,7.6,2
11,5,2010-11-16,26-335,TOR,@,WAS,L (-15),0,5:14,1,1,1.0,0,0,,2,2,1.0,1,2,3,0,0,0,2,1,4,2.6,2
17,6,2010-11-28,26-347,TOR,,ATL,L (-18),1,19:41,4,6,0.667,0,0,,1,2,0.5,3,3,6,2,0,0,1,1,9,9.0,0
18,7,2010-12-01,26-350,TOR,,WAS,W (+19),0,18:29,1,3,0.333,0,0,,3,4,0.75,5,3,8,0,3,1,0,1,5,10.6,3
20,8,2010-12-05,26-354,TOR,,NYK,L (-17),0,1:33,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,1
21,9,2010-12-06,26-355,TOR,@,IND,L (-24),0,3:46,0,0,,0,0,,0,0,,1,2,3,0,0,0,1,1,0,-0.1,-2
24,10,2010-12-11,26-360,TOR,@,DET,W (+4),0,12:14,1,1,1.0,0,0,,1,2,0.5,0,2,2,1,1,2,1,2,3,4.2,2
25,11,2010-12-14,26-363,TOR,@,CHA,L (-6),0,2:30,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,2
26,12,2010-12-15,26-364,TOR,,CHI,L (-17),0,28:32,5,8,0.625,0,0,,2,2,1.0,5,8,13,2,0,2,1,3,12,14.9,9
27,13,2010-12-17,27-001,TOR,,NJN,W (+6),0,10:07,0,2,0.0,0,0,,1,2,0.5,3,1,4,1,0,1,0,1,1,2.6,1
28,14,2010-12-19,27-003,TOR,,LAL,L (-10),0,17:04,2,3,0.667,0,0,,2,5,0.4,3,1,4,2,3,0,2,4,6,6.7,1
29,15,2010-12-22,27-006,TOR,,DET,L (-22),0,13:23,2,2,1.0,0,0,,0,0,,0,3,3,1,1,0,3,1,4,2.6,7
30,16,2010-12-27,27-011,TOR,@,MEM,L (-11),1,29:51,5,6,0.833,0,0,,0,5,0.0,5,8,13,3,1,1,3,6,10,10.1,1
31,17,2010-12-28,27-012,TOR,@,DAL,W (+8),1,19:51,2,2,1.0,0,0,,3,4,0.75,4,4,8,2,1,0,4,2,7,7.6,6
32,18,2010-12-31,27-015,TOR,@,HOU,L (-9),1,26:34,1,8,0.125,0,0,,1,2,0.5,6,3,9,0,1,3,4,3,3,0.4,-7
33,19,2011-01-02,27-017,TOR,,BOS,L (-14),1,36:32,5,9,0.556,0,0,,3,8,0.375,7,6,13,2,2,0,0,4,13,15.2,-16
34,20,2011-01-04,27-019,TOR,@,CHI,L (-20),0,9:08,0,0,,0,0,,0,0,,0,3,3,0,0,0,0,2,0,0.1,-7
35,21,2011-01-05,27-020,TOR,@,CLE,W (+15),0,4:24,1,1,1.0,0,0,,0,2,0.0,0,0,0,0,0,0,0,1,2,0.5,-6
36,22,2011-01-07,27-022,TOR,@,BOS,L (-20),0,9:23,1,3,0.333,0,0,,2,2,1.0,3,3,6,1,0,0,0,1,4,5.6,-1
37,23,2011-01-09,27-024,TOR,,SAC,W (+6),1,18:42,1,1,1.0,0,0,,0,2,0.0,2,4,6,2,0,0,0,5,2,2.9,-1
38,24,2011-01-12,27-027,TOR,,ATL,L (-3),0,3:55,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,3,0,-0.6,1
